GaiaDR3;Cluster;Pmemb;Note;RA_ICRS;DE_ICRS;pmRA;e_pmRA;pmDE;e_pmDE;Plx;e_Plx;Gmag;BPmag;RPmag;Gmagcor;(G-RP)cor;_RA.icrs;_DE.icrs
2033408977367290752;CWNU_319; 0.99;  N;298.1766;+30.6109;-1.738; 0.012; -3.062; 0.014; 0.254; 0.014;13.672;14.441;12.807;13.494; 0.820;298.1766;+30.6109
2033481472077098496;CWNU_319; 0.99;  N;298.1840;+30.7699;-1.744; 0.017; -3.029; 0.019; 0.248; 0.019;14.786;15.774;13.792;14.826; 1.004;298.1840;+30.7699
2033484293919774336;CWNU_319; 0.98;  N;298.1879;+30.8645;-1.797; 0.018; -3.031; 0.019; 0.269; 0.020;14.961;15.396;14.316;14.933; 0.638;298.1879;+30.8645
2033433544582384896;CWNU_319; 0.74;  N;298.1883;+30.6690;-1.711; 0.072; -3.170; 0.079; 0.305; 0.081;17.525;18.184;16.702;17.790; 0.891;298.1883;+30.6690
2033434437935632512;CWNU_319; 0.98;  N;298.1914;+30.7513;-1.791; 0.030; -3.102; 0.032; 0.246; 0.035;16.067;16.644;15.329;16.107; 0.748;298.1914;+30.7513
2033483263127327232;CWNU_319; 0.98;  N;298.1917;+30.8017;-1.773; 0.019; -3.023; 0.020; 0.203; 0.021;15.041;15.515;14.391;15.147; 0.678;298.1917;+30.8017
2033483056968887296;CWNU_319; 0.98;  N;298.1986;+30.8018;-1.802; 0.037; -3.073; 0.039; 0.200; 0.041;16.452;16.845;15.698;16.558; 0.782;298.1986;+30.8018
2033432719948630528;CWNU_319; 0.96;  N;298.1990;+30.6425;-1.676; 0.026; -3.091; 0.028; 0.271; 0.029;15.677;16.330;14.877;15.942; 0.868;298.1990;+30.6425
2033483056968884352;CWNU_319; 0.98;  N;298.2035;+30.8037;-1.756; 0.029; -2.995; 0.033; 0.235; 0.034;15.949;16.425;15.292;16.049; 0.683;298.2035;+30.8037
2033482988249398400;CWNU_319; 0.81;  N;298.2043;+30.7915;-1.739; 0.030; -3.127; 0.031; 0.322; 0.033;15.828;16.297;15.182;15.912; 0.667;298.2043;+30.7915
2033485152913020416;CWNU_319; 0.98;  N;298.2093;+30.9481;-1.757; 0.040; -2.999; 0.047; 0.202; 0.046;16.846;17.382;16.107;16.927; 0.759;298.2093;+30.9481
2033483881602639872;CWNU_319; 0.78;  N;298.2138;+30.8659;-1.917; 0.021; -2.969; 0.023; 0.280; 0.024;15.439;15.882;14.799;15.574; 0.674;298.2138;+30.8659
2033483400566279040;CWNU_319; 0.99;  N;298.2170;+30.8382;-1.750; 0.022; -3.039; 0.023; 0.257; 0.024;15.383;15.827;14.755;15.519; 0.663;298.2170;+30.8382
2033483881602636672;CWNU_319; 0.98;  N;298.2177;+30.8673;-1.774; 0.017; -3.022; 0.019; 0.225; 0.019;14.911;15.949;13.902;15.046; 1.043;298.2177;+30.8673
2033433299725714560;CWNU_319; 0.75;  N;298.2178;+30.6909;-1.902; 0.080; -3.004; 0.085; 0.234; 0.088;17.815;18.531;17.017;17.919; 0.824;298.2178;+30.6909
2033483503645499776;CWNU_319; 0.89;  N;298.2218;+30.8547;-1.753; 0.042; -2.996; 0.046; 0.308; 0.049;16.794;17.424;15.981;16.930; 0.848;298.2218;+30.8547
2033483194407824896;CWNU_319; 0.97;  N;298.2237;+30.8154;-1.831; 0.056; -3.006; 0.059; 0.256; 0.060;17.328;17.992;16.543;17.418; 0.809;298.2237;+30.8154
2033484671876627712;CWNU_319; 0.97;  N;298.2252;+30.8915;-1.796; 0.015; -3.045; 0.017; 0.289; 0.017;14.657;15.129;14.005;14.793; 0.687;298.2252;+30.8915
2033483434926012288;CWNU_319; 0.99;  N;298.2267;+30.8479;-1.778; 0.017; -3.032; 0.019; 0.238; 0.020;14.840;15.303;14.194;14.976; 0.681;298.2267;+30.8479
2033435984123842560;CWNU_319; 0.93;  N;298.2293;+30.7690;-1.677; 0.053; -2.999; 0.054; 0.231; 0.057;17.088;17.666;16.364;17.112; 0.731;298.2293;+30.7690
2033483121344858624;CWNU_319; 0.97;  N;298.2300;+30.8170;-1.806; 0.046; -3.080; 0.049; 0.219; 0.051;16.885;17.404;16.172;17.009; 0.745;298.2300;+30.8170
2033405507033675264;CWNU_319; 0.64;  N;298.2310;+30.5368;-1.910; 0.200; -2.946; 0.219; 0.246; 0.207;18.735;19.143;17.488;18.733; 1.246;298.2310;+30.5368
2033483915962359296;CWNU_319; 0.97;  N;298.2322;+30.8689;-1.712; 0.014; -3.136; 0.016; 0.243; 0.016;14.454;15.332;13.524;14.590; 0.966;298.2322;+30.8689
2033483812883130624;CWNU_319; 0.98;  N;298.2324;+30.8513;-1.756; 0.014; -3.078; 0.015; 0.289; 0.016;14.292;15.207;13.348;14.428; 0.979;298.2324;+30.8513
2033432548149900928;CWNU_319; 0.98;  N;298.2334;+30.6428;-1.733; 0.019; -3.126; 0.022; 0.264; 0.021;14.571;15.048;13.897;14.836; 0.743;298.2334;+30.6428
2033491062788711296;CWNU_319; 0.83;  N;298.2341;+30.9614;-1.867; 0.095; -3.136; 0.115; 0.286; 0.108;18.345;19.006;17.471;18.426; 0.894;298.2341;+30.9614
2033483228767565312;CWNU_319; 0.99;  N;298.2361;+30.8373;-1.748; 0.027; -3.059; 0.028; 0.241; 0.030;15.875;16.329;15.242;15.965; 0.656;298.2361;+30.8373
2033405713192113536;CWNU_319; 0.95;  N;298.2369;+30.5797;-1.730; 0.023; -2.964; 0.025; 0.272; 0.026;15.383;15.862;14.701;15.648; 0.750;298.2369;+30.5797
2033483812883126272;CWNU_319; 0.98;  N;298.2387;+30.8541;-1.700; 0.022; -3.023; 0.027; 0.236; 0.025;15.231;15.730;14.503;15.366; 0.763;298.2387;+30.8541
2033433235344691072;CWNU_319; 0.99;  N;298.2406;+30.6858;-1.748; 0.030; -3.026; 0.034; 0.269; 0.034;16.029;16.456;15.426;16.133; 0.629;298.2406;+30.6858
2033433437162418816;CWNU_319; 0.97;  N;298.2417;+30.7131;-1.789; 0.048; -3.107; 0.056; 0.280; 0.056;16.986;17.522;16.304;17.121; 0.716;298.2417;+30.7131
2033433437158198272;CWNU_319; 0.99;  N;298.2441;+30.7177;-1.771; 0.023; -3.089; 0.025; 0.250; 0.027;15.296;15.724;14.654;15.431; 0.677;298.2441;+30.7177
2033436190282270464;CWNU_319; 0.72;  N;298.2452;+30.7912;-1.899; 0.026; -2.977; 0.027; 0.210; 0.029;15.704;16.107;15.100;15.788; 0.626;298.2452;+30.7912
2033436185936360960;CWNU_319; 0.98;  N;298.2456;+30.8096;-1.728; 0.034; -3.093; 0.038; 0.227; 0.038;16.325;16.831;15.628;16.414; 0.720;298.2456;+30.8096
2033436190282268672;CWNU_319; 0.84;  N;298.2466;+30.7907;-1.856; 0.045; -2.915; 0.047; 0.254; 0.046;16.313;16.643;15.592;16.397; 0.742;298.2466;+30.7907
2033433441503130368;CWNU_319; 0.99;  N;298.2477;+30.7096;-1.757; 0.015; -3.056; 0.016; 0.253; 0.017;14.373;15.251;13.449;14.508; 0.958;298.2477;+30.7096
2033494533122300416;CWNU_319; 0.97;  N;298.2489;+31.0045;-1.845; 0.038; -3.007; 0.043; 0.273; 0.042;16.562;17.098;15.870;16.650; 0.714;298.2489;+31.0045
2033490994051393536;CWNU_319; 0.85;  N;298.2509;+30.9488;-1.885; 0.039; -3.105; 0.046; 0.274; 0.045;16.379;17.508;15.236;16.494; 1.172;298.2509;+30.9488
2033484809315563520;CWNU_319; 0.99;  N;298.2509;+30.9052;-1.753; 0.015; -3.052; 0.018; 0.256; 0.017;14.530;14.993;13.888;14.644; 0.672;298.2509;+30.9052
2033484809315565184;CWNU_319; 0.90;  N;298.2512;+30.9082;-1.654; 0.013; -3.044; 0.015; 0.296; 0.015;14.142;15.011;13.226;14.257; 0.946;298.2512;+30.9082
2033429588870888832;CWNU_319; 0.79;  N;298.2547;+30.6259;-1.867; 0.096; -2.963; 0.099; 0.204; 0.108;18.058;18.818;17.204;18.323; 0.922;298.2547;+30.6259
2033491200209878528;CWNU_319; 0.97;  N;298.2561;+30.9791;-1.760; 0.097; -3.070; 0.118; 0.218; 0.111;18.331;19.200;17.433;18.419; 0.920;298.2561;+30.9791
2033483537985450112;CWNU_319; 0.66;  N;298.2564;+30.8279;-1.930; 0.118; -3.036; 0.123; 0.229; 0.124;18.368;18.960;17.483;18.436; 0.903;298.2564;+30.8279
2033484049052228736;CWNU_319; 0.85;  N;298.2584;+30.8887;-1.676; 0.091; -2.999; 0.104; 0.308; 0.101;18.158;18.879;17.372;18.203; 0.798;298.2584;+30.8887
2033436220296058624;CWNU_319; 0.99;  N;298.2585;+30.8023;-1.787; 0.021; -3.073; 0.023; 0.253; 0.025;15.327;15.791;14.678;15.411; 0.670;298.2585;+30.8023
2033436121562774784;CWNU_319; 0.76;  N;298.2587;+30.7913;-1.957; 0.068; -3.052; 0.070; 0.274; 0.074;17.350;19.942;15.910;17.434; 1.462;298.2587;+30.7913
2033436121562779776;CWNU_319; 0.93;  N;298.2587;+30.7963;-1.728; 0.022; -2.945; 0.024; 0.254; 0.025;15.364;15.843;14.696;15.448; 0.690;298.2587;+30.7963
2033436602599136512;CWNU_319; 0.83;  N;298.2605;+30.8212;-1.898; 0.014; -2.918; 0.016; 0.258; 0.016;14.305;15.089;13.347;14.373; 0.975;298.2605;+30.8212
2033429313992830720;CWNU_319; 0.96;  N;298.2619;+30.6092;-1.859; 0.105; -2.996; 0.118; 0.281; 0.114;18.226;19.073;17.346;18.492; 0.949;298.2619;+30.6092
2033430001191307136;CWNU_319; 0.97;  N;298.2620;+30.6449;-1.753; 0.171; -3.038; 0.187; 0.207; 0.178;18.802;20.979;17.465;18.906; 1.364;298.2620;+30.6449
2033490719174319232;CWNU_319; 0.62;  N;298.2634;+30.9263;-1.757; 0.072; -2.897; 0.082; 0.315; 0.075;17.537;17.838;16.453;17.652; 1.114;298.2634;+30.9263
2033483641084413696;CWNU_319; 0.83;  N;298.2636;+30.8519;-1.889; 0.023; -3.122; 0.024; 0.269; 0.025;15.418;15.909;14.747;15.487; 0.689;298.2636;+30.8519
2033436602599130496;CWNU_319; 0.93;  N;298.2647;+30.8202;-1.779; 0.015; -3.187; 0.016; 0.254; 0.017;14.491;15.382;13.562;14.559; 0.947;298.2647;+30.8202
2033435743570406272;CWNU_319; 0.80;  N;298.2653;+30.7507;-1.644; 0.058; -3.048; 0.061; 0.314; 0.067;17.300;17.883;16.541;17.435; 0.794;298.2653;+30.7507
2033435743605611392;CWNU_319; 0.87;  N;298.2675;+30.7541;-1.904; 0.023; -3.050; 0.026; 0.261; 0.026;15.448;15.851;14.848;15.583; 0.634;298.2675;+30.7541
2033436155922504832;CWNU_319; 0.97;  N;298.2685;+30.7957;-1.664; 0.058; -3.038; 0.065; 0.258; 0.065;17.359;17.942;16.616;17.443; 0.765;298.2685;+30.7957
2033497316261161472;CWNU_319; 0.62;  N;298.2688;+31.1070;-1.892; 0.046; -3.126; 0.052; 0.202; 0.051;16.918;17.509;16.157;16.974; 0.775;298.2688;+31.1070
2033490719191484160;CWNU_319; 0.89;  N;298.2707;+30.9384;-1.862; 0.031; -2.932; 0.037; 0.279; 0.035;16.302;16.748;15.683;16.417; 0.648;298.2707;+30.9384
2033434884612124800;CWNU_319; 0.79;  N;298.2713;+30.7212;-1.659; 0.011; -3.056; 0.013; 0.325; 0.014;13.625;14.560;12.673;13.772; 0.990;298.2713;+30.7212
2033483778523372928;CWNU_319; 0.90;  N;298.2714;+30.8780;-1.888; 0.014; -3.028; 0.016; 0.262; 0.016;14.277;15.157;13.347;14.322; 0.942;298.2714;+30.8780
2033435911058308992;CWNU_319; 0.98;  N;298.2715;+30.7759;-1.713; 0.069; -3.069; 0.079; 0.279; 0.079;17.722;18.311;16.996;17.790; 0.744;298.2715;+30.7759
2033436598253282432;CWNU_319; 0.99;  N;298.2731;+30.8264;-1.782; 0.027; -3.058; 0.030; 0.246; 0.031;15.852;16.296;15.216;15.920; 0.654;298.2731;+30.8264
2033494979798913792;CWNU_319; 0.97;  N;298.2733;+31.0629;-1.853; 0.011; -2.977; 0.013; 0.282; 0.013;13.666;14.730;12.651;13.722; 1.030;298.2733;+31.0629
2033483572364929536;CWNU_319; 0.97;  N;298.2756;+30.8431;-1.711; 0.037; -2.998; 0.041; 0.278; 0.043;16.419;17.062;15.632;16.487; 0.804;298.2756;+30.8431
2033436529533758208;CWNU_319; 0.98;  N;298.2764;+30.8149;-1.692; 0.021; -3.049; 0.024; 0.243; 0.024;15.280;15.714;14.646;15.348; 0.651;298.2764;+30.8149
2033436636958864000;CWNU_319; 0.99;  N;298.2781;+30.8360;-1.741; 0.016; -3.081; 0.019; 0.261; 0.019;14.697;15.270;13.963;14.765; 0.752;298.2781;+30.8360
2033483675444146816;CWNU_319; 0.99;  N;298.2782;+30.8577;-1.794; 0.039; -3.021; 0.044; 0.249; 0.044;16.632;17.153;15.940;16.676; 0.703;298.2782;+30.8577
2033436327686030464;CWNU_319; 0.62;  N;298.2825;+30.8037;-1.853; 0.063; -3.159; 0.071; 0.304; 0.071;17.480;18.085;16.640;17.548; 0.858;298.2825;+30.8037
2033435949764049408;CWNU_319; 0.99;  N;298.2840;+30.7891;-1.727; 0.023; -3.045; 0.026; 0.251; 0.027;15.511;15.900;14.916;15.579; 0.612;298.2840;+30.7891
2033483709803885568;CWNU_319; 0.79;  N;298.2849;+30.8696;-1.728; 0.022; -2.954; 0.025; 0.316; 0.025;15.429;15.877;14.803;15.473; 0.637;298.2849;+30.8696
2033436740038082048;CWNU_319; 0.98;  N;298.2854;+30.8493;-1.746; 0.017; -3.052; 0.019; 0.207; 0.020;14.795;15.336;14.083;14.840; 0.724;298.2854;+30.8493
2033434918971861760;CWNU_319; 0.75;  N;298.2855;+30.7401;-1.943; 0.038; -3.065; 0.043; 0.282; 0.044;16.487;16.983;15.791;16.707; 0.753;298.2855;+30.7401
2033436327721181056;CWNU_319; 0.99;  N;298.2868;+30.8066;-1.720; 0.033; -3.043; 0.039; 0.239; 0.038;16.271;16.813;15.566;16.362; 0.729;298.2868;+30.8066
2033434678453665664;CWNU_319; 0.98;  N;298.2879;+30.7067;-1.745; 0.026; -3.040; 0.030; 0.240; 0.030;15.754;16.195;15.135;15.900; 0.657;298.2879;+30.7067
2033483709807677568;CWNU_319; 0.98; BS;298.2898;+30.8713;-1.739; 0.012; -3.145; 0.015; 0.258; 0.014;12.833;13.165;12.312;12.877; 0.532;298.2898;+30.8713
2033434678453665920;CWNU_319; 0.99;  N;298.2922;+30.7136;-1.747; 0.019; -3.049; 0.021; 0.263; 0.022;15.125;15.559;14.511;15.271; 0.651;298.2922;+30.7136
2033436740038065536;CWNU_319; 0.98;  N;298.2928;+30.8435;-1.759; 0.012; -3.029; 0.014; 0.283; 0.014;13.803;14.719;12.861;13.871; 0.959;298.2928;+30.8435
2033435881044556800;CWNU_319; 0.99;  N;298.2945;+30.7844;-1.776; 0.015; -3.073; 0.017; 0.246; 0.018;14.396;14.831;13.780;14.464; 0.633;298.2945;+30.7844
2033483709803881600;CWNU_319; 0.98;  N;298.2946;+30.8604;-1.744; 0.013; -3.121; 0.014; 0.257; 0.014;13.482;14.418;12.529;13.527; 0.964;298.2946;+30.8604
2033491646904221824;CWNU_319; 0.98;  N;298.3000;+31.0016;-1.744; 0.016; -3.017; 0.020; 0.236; 0.019;14.847;15.341;14.176;14.935; 0.694;298.3000;+31.0016
2033436362080905344;CWNU_319; 0.97;  N;298.3016;+30.8099;-1.756; 0.024; -3.118; 0.027; 0.291; 0.027;15.280;16.289;14.288;15.370; 1.014;298.3016;+30.8099
2033434609734169088;CWNU_319; 0.53;  N;298.3038;+30.7013;-1.600; 0.039; -3.118; 0.044; 0.246; 0.045;16.640;17.138;15.992;16.786; 0.686;298.3038;+30.7013
2033491440727920128;CWNU_319; 0.97;  N;298.3050;+30.9968;-1.761; 0.121; -3.148; 0.156; 0.265; 0.141;18.672;19.590;17.817;18.777; 0.882;298.3050;+30.9968
2033496594706605312;CWNU_319; 0.97;  N;298.3076;+31.0976;-1.804; 0.044; -2.935; 0.052; 0.268; 0.049;16.753;17.236;16.086;16.597; 0.626;298.3076;+31.0976
2033490031996463104;CWNU_319; 0.98;  N;298.3089;+30.9323;-1.754; 0.049; -3.108; 0.058; 0.250; 0.054;17.129;17.731;16.398;17.254; 0.763;298.3089;+30.9323
2033392480352208128;CWNU_319; 0.92;  N;298.3134;+30.4779;-1.847; 0.066; -2.998; 0.078; 0.245; 0.073;17.571;18.304;16.747;17.569; 0.824;298.3134;+30.4779
2033489787137324032;CWNU_319; 0.93;  N;298.3137;+30.9004;-1.782; 0.040; -2.923; 0.046; 0.280; 0.044;16.637;17.157;15.931;16.762; 0.738;298.3137;+30.9004
2033442581194203136;CWNU_319; 0.97;  N;298.3171;+30.8560;-1.822; 0.059; -3.056; 0.069; 0.219; 0.066;17.335;18.013;16.540;17.461; 0.828;298.3171;+30.8560
2033391556979188224;CWNU_319; 0.64;  N;298.3198;+30.4415;-1.928; 0.075; -3.067; 0.086; 0.263; 0.083;17.582;18.256;16.809;17.580; 0.773;298.3198;+30.4415
2033442581194199424;CWNU_319; 0.97;  N;298.3200;+30.8508;-1.781; 0.014; -3.101; 0.017; 0.210; 0.016;14.099;14.952;13.183;14.224; 0.948;298.3200;+30.8508
2033434781532857344;CWNU_319; 0.97;  N;298.3270;+30.7320;-1.792; 0.038; -3.013; 0.043; 0.252; 0.045;16.609;17.135;15.919;16.729; 0.721;298.3270;+30.7320
2033442375035761408;CWNU_319; 0.79;  N;298.3336;+30.8542;-1.857; 0.022; -2.939; 0.026; 0.217; 0.025;15.370;15.833;14.644;15.457; 0.748;298.3336;+30.8542
2033442611207690752;CWNU_319; 0.84;  N;298.3364;+30.8695;-1.778; 0.049; -3.032; 0.059; 0.321; 0.056;17.113;17.708;16.395;17.200; 0.740;298.3364;+30.8695
2033490547392533632;CWNU_319; 0.96;  N;298.3380;+30.9667;-1.680; 0.027; -2.987; 0.034; 0.259; 0.031;15.990;16.478;15.327;16.094; 0.689;298.3380;+30.9667
2033435262569206784;CWNU_319; 0.89;  N;298.3441;+30.7774;-1.685; 0.054; -3.006; 0.063; 0.299; 0.062;17.282;17.911;16.528;17.370; 0.777;298.3441;+30.7774
2033429077816205568;CWNU_319; 0.96;  N;298.3481;+30.6434;-1.735; 0.016; -3.085; 0.018; 0.221; 0.018;14.564;14.952;13.995;14.710; 0.607;298.3481;+30.6434
2033441550369198592;CWNU_319; 0.95;  N;298.3544;+30.8235;-1.752; 0.044; -3.171; 0.052; 0.277; 0.052;16.476;17.143;15.481;16.564; 1.018;298.3544;+30.8235
2033490169435368064;CWNU_319; 0.60;  N;298.3562;+30.9359;-1.745; 0.041; -3.190; 0.055; 0.218; 0.047;16.714;17.425;15.892;16.853; 0.857;298.3562;+30.9359
2033443199669492992;CWNU_319; 0.97;  N;298.3587;+30.9163;-1.759; 0.027; -3.064; 0.038; 0.295; 0.033;15.954;16.426;15.299;16.058; 0.682;298.3587;+30.9163
2033432238912190464;CWNU_319; 0.76;  N;298.3675;+30.7552;-1.753; 0.048; -3.039; 0.057; 0.326; 0.054;16.868;17.427;16.160;16.956; 0.731;298.3675;+30.7552
2033443165309740160;CWNU_319; 0.93;  N;298.3734;+30.9077;-1.809; 0.046; -3.123; 0.054; 0.232; 0.051;16.871;17.438;16.159;16.985; 0.741;298.3734;+30.9077
2033415123419762304;CWNU_319; 0.81;  N;298.3755;+30.4746;-1.864; 0.069; -2.961; 0.091; 0.206; 0.078;17.615;18.358;16.782;17.762; 0.871;298.3755;+30.4746
2033493502312884480;CWNU_319; 0.87;  N;298.3800;+31.0571;-1.804; 0.158; -2.982; 0.234; 0.311; 0.194;18.945;19.882;18.038;18.800; 0.869;298.3800;+31.0571
2033591221415807616;CWNU_319; 0.98;  N;298.3829;+31.1967;-1.757; 0.049; -2.953; 0.062; 0.272; 0.054;17.149;17.708;16.428;16.993; 0.681;298.3829;+31.1967
2033432376315652864;CWNU_319; 0.56;  N;298.3878;+30.7680;-1.641; 0.110; -2.987; 0.141; 0.218; 0.122;18.343;19.077;17.519;18.431; 0.847;298.3878;+30.7680
2033590839119292672;CWNU_319; 0.86;  N;298.3895;+31.1571;-1.777; 0.134; -2.935; 0.184; 0.207; 0.149;18.735;19.545;17.881;18.579; 0.814;298.3895;+31.1571
2033491990501504896;CWNU_319; 0.99;  N;298.3967;+31.0016;-1.772; 0.014; -3.018; 0.019; 0.268; 0.017;14.482;15.413;13.481;14.586; 1.028;298.3967;+31.0016
2033493536689780096;CWNU_319; 0.98;  N;298.3982;+31.0723;-1.697; 0.051; -3.013; 0.064; 0.268; 0.057;17.192;17.829;16.199;17.099; 0.969;298.3982;+31.0723
2033587785441950720;CWNU_319; 0.94;  N;298.4054;+31.1238;-1.859; 0.091; -3.063; 0.128; 0.283; 0.103;18.170;18.758;17.195;18.077; 0.951;298.4054;+31.1238
2033441447322734464;CWNU_319; 0.92;  N;298.4098;+30.8275;-1.764; 0.108; -3.182; 0.153; 0.253; 0.131;18.331;19.078;17.506;18.419; 0.849;298.4098;+30.8275
2033492643336544128;CWNU_319; 0.98;  N;298.4137;+31.0409;-1.791; 0.014; -2.997; 0.018; 0.246; 0.017;14.525;15.155;13.742;14.381; 0.746;298.4137;+31.0409
2033587510564036096;CWNU_319; 0.95;  N;298.4146;+31.1026;-1.677; 0.057; -3.115; 0.074; 0.255; 0.063;17.326;18.034;16.525;17.232; 0.776;298.4146;+31.1026
2033441825279852800;CWNU_319; 0.97;  N;298.4234;+30.8404;-1.725; 0.023; -3.017; 0.025; 0.260; 0.025;15.254;15.747;14.589;15.368; 0.695;298.4234;+30.8404
2033492780775488896;CWNU_319; 0.99;  N;298.4362;+31.0633;-1.746; 0.024; -2.993; 0.029; 0.251; 0.028;15.700;16.268;14.971;15.556; 0.692;298.4362;+31.0633
2033586685930415872;CWNU_319; 0.99;  N;298.4426;+31.0804;-1.798; 0.029; -2.971; 0.035; 0.276; 0.033;16.083;16.735;15.295;15.990; 0.765;298.4426;+31.0804
2033587579283502592;CWNU_319; 0.98;  N;298.4552;+31.1175;-1.825; 0.024; -3.021; 0.030; 0.263; 0.026;15.692;16.228;14.991;15.536; 0.661;298.4552;+31.1175
2033443710719436928;CWNU_319; 0.68;  N;298.4617;+30.9017;-1.595; 0.075; -3.028; 0.085; 0.317; 0.086;17.875;18.561;17.061;17.989; 0.844;298.4617;+30.9017
2033492501545465344;CWNU_319; 0.68;  N;298.4709;+31.0394;-1.655; 0.060; -2.964; 0.070; 0.329; 0.067;17.484;18.211;16.653;17.340; 0.794;298.4709;+31.0394
2033445055095288448;CWNU_319; 0.85;  N;298.4757;+30.9661;-1.656; 0.021; -2.991; 0.024; 0.288; 0.023;15.224;15.771;14.510;15.079; 0.676;298.4757;+30.9661
2033445463066548224;CWNU_319; 0.51;  N;298.4818;+31.0033;-1.711; 0.112; -2.906; 0.149; 0.320; 0.133;18.504;19.295;17.672;18.360; 0.795;298.4818;+31.0033
2033586376692631808;CWNU_319; 0.97;  N;298.4849;+31.0629;-1.722; 0.037; -3.050; 0.044; 0.232; 0.042;16.598;17.265;15.803;16.454; 0.758;298.4849;+31.0629
2033443646345968384;CWNU_319; 0.94;  N;298.4932;+30.9207;-1.841; 0.062; -3.036; 0.067; 0.202; 0.064;17.293;18.575;16.207;17.210; 1.064;298.4932;+30.9207
2033587201326356352;CWNU_319; 0.98;  N;298.5184;+31.1270;-1.720; 0.026; -3.039; 0.030; 0.255; 0.029;15.842;16.339;15.162;15.686; 0.640;298.5184;+31.1270
2033587128267358976;CWNU_319; 0.97;  N;298.5457;+31.1308;-1.696; 0.117; -3.007; 0.146; 0.250; 0.127;17.321;17.747;16.103;17.164; 1.177;298.5457;+31.1308
2033539750524829312;CWNU_319; 0.71;  N;298.5866;+31.0783;-1.642; 0.020; -2.959; 0.025; 0.237; 0.023;15.361;16.114;14.502;15.205; 0.819;298.5866;+31.0783
2033440828847314816;CWNU_319; 0.87;  N;298.5967;+30.9145;-1.856; 0.025; -2.994; 0.031; 0.237; 0.028;15.811;16.372;15.081;15.729; 0.709;298.5967;+30.9145
2033538925891093888;CWNU_319; 0.95;  N;298.6048;+31.0476;-1.685; 0.016; -3.008; 0.021; 0.256; 0.017;14.412;15.608;13.340;14.256; 1.032;298.6048;+31.0476
2033538749755287936;CWNU_319; 0.92;  N;298.6335;+31.0563;-1.720; 0.094; -3.110; 0.131; 0.271; 0.110;18.183;19.142;17.237;18.027; 0.906;298.6335;+31.0563
2033521466812749312;CWNU_319; 0.90;  N;298.6949;+30.8354;-1.798; 0.095; -2.983; 0.116; 0.210; 0.106;18.100;19.631;16.923;18.018; 1.156;298.6949;+30.8354
2054805812910022912;   HE_40; 0.95;  N;302.7321;+31.8777;-3.720; 0.169; -5.260; 0.184; 0.461; 0.180;18.936;20.546;17.706;19.081; 1.267;302.7321;+31.8777
2054832858314954496;   HE_40; 0.59;  N;302.7849;+32.2968;-3.982; 0.085; -5.188; 0.110; 0.404; 0.101;18.112;19.317;17.067;18.344; 1.105;302.7849;+32.2968
2054833266326500864;   HE_40; 0.63;  N;302.7851;+32.3506;-4.013; 0.150; -5.767; 0.187; 0.448; 0.174;18.942;20.396;17.861;19.174; 1.141;302.7851;+32.3506
2054052544351635200;   HE_40; 0.72;  N;302.7907;+31.8077;-4.159; 0.118; -5.945; 0.160; 0.404; 0.130;18.364;20.579;16.968;18.331; 1.388;302.7907;+31.8077
2054819419367958144;   HE_40; 0.80;  N;302.8334;+32.1889;-3.767; 0.149; -5.602; 0.187; 0.416; 0.172;18.415;19.481;16.763;18.560; 1.689;302.8334;+32.1889
2054927897353713408;   HE_40; 0.62;  N;302.9682;+32.3737;-3.623; 0.082; -5.353; 0.102; 0.423; 0.094;17.996;19.309;16.906;18.227; 1.149;302.9682;+32.3737
2054928614600594048;   HE_40; 0.62;  N;303.0168;+32.4484;-3.436; 0.074; -5.419; 0.090; 0.424; 0.082;17.768;18.644;16.856;18.151; 1.010;303.0168;+32.4484
2054910236448076672;   HE_40; 0.80;  N;303.0471;+32.2551;-4.094; 0.075; -5.476; 0.093; 0.436; 0.081;17.713;19.003;16.615;17.858; 1.135;303.0471;+32.2551
2054916313813924608;   HE_40; 0.58;  N;303.0490;+32.3586;-4.131; 0.088; -5.556; 0.122; 0.461; 0.102;18.091;19.153;17.112;18.405; 1.060;303.0490;+32.3586
2054935387764909184;   HE_40; 0.60;  N;303.0724;+32.5467;-3.391; 0.108; -5.643; 0.151; 0.412; 0.131;18.336;19.404;17.117;18.720; 1.317;303.0724;+32.5467
2054909098273621632;   HE_40; 0.58;  N;303.0807;+32.1926;-4.062; 0.124; -5.178; 0.152; 0.450; 0.133;18.551;20.161;17.340;18.696; 1.248;303.0807;+32.1926
2054915356036075264;   HE_40; 0.93;  N;303.1133;+32.3416;-3.901; 0.080; -5.531; 0.098; 0.411; 0.093;17.810;18.711;16.632;18.125; 1.259;303.1133;+32.3416
2054062135021605120;   HE_40; 0.97;  N;303.1226;+31.9912;-3.892; 0.153; -5.280; 0.197; 0.490; 0.177;18.821;21.516;17.362;18.787; 1.450;303.1226;+31.9912
2074727730952526336;CWNU_106; 0.54;  N;303.1401;+42.1713;-2.479; 0.048; -3.863; 0.052; 0.548; 0.046;16.685;17.895;15.550;16.867; 1.182;303.1401;+42.1713
2054911954434928640;   HE_40; 0.96;PBS;303.1448;+32.2912;-3.860; 0.017; -5.294; 0.019; 0.446; 0.018;14.751;15.280;14.042;14.914; 0.750;303.1448;+32.2912
